persona_id,run_index,age,age_group,position,skill_level,coach_relationship,teammate_relationship,bullying,parent_support,current_mood,stress_level,overall_satisfaction,Q1_sat,Q1_imp,Q2_sat,Q2_imp,Q3_sat,Q3_imp,Q4_sat,Q4_imp,Q5_sat,Q5_imp,Q6_sat,Q6_imp,Q7_sat,Q7_imp,Q8_sat,Q8_imp,Q9_sat,Q9_imp,Q10_sat,Q10_imp,Q11_sat,Q11_imp,Q12_sat,Q12_imp,Q13_sat,Q13_imp,Q14_sat,Q14_imp,Q15_sat,Q15_imp,Q16_sat,Q16_imp,Q17_sat,Q17_imp,Q18_sat,Q18_imp,Q19_sat,Q19_imp,Q20_sat,Q20_imp,Q21_sat,Q21_imp,Q22_sat,Q22_imp,Q23_sat,Q23_imp,Q24_sat,Q24_imp,Q25_sat,Q25_imp,Q26_sat,Q26_imp,Q27_sat,Q27_imp,Q28_sat,Q28_imp,Q29_sat,Q29_imp,Q30_sat,Q30_imp,Q31_sat,Q31_imp,Q32_sat,Q32_imp,Q33_sat,Q33_imp,Q34_sat,Q34_imp,Q35_sat,Q35_imp,Q36_sat,Q36_imp,Q37_sat,Q37_imp,Q38_sat,Q38_imp,Q39_sat,Q39_imp,Q40_sat,Q40_imp,Q41_sat,Q41_imp,Q42_sat,Q42_imp,Q43_sat,Q43_imp,Q44_sat,Q44_imp,Q45_sat,Q45_imp,Q46_sat,Q46_imp,Q47_sat,Q47_imp,Q48_sat,Q48_imp,Q49_sat,Q49_imp,Q50_sat,Q50_imp,Q51_sat,Q51_imp,Q52_sat,Q52_imp,Q53_sat,Q53_imp,Q54_sat,Q54_imp,Q55_sat,Q55_imp,Q56_sat,Q56_imp,Q57_sat,Q57_imp,Q58_sat,Q58_imp,Q59_sat,Q59_imp,Q60_sat,Q60_imp,Q61_sat,Q61_imp,Q62_sat,Q62_imp,Q63_sat,Q63_imp,Q64_sat,Q64_imp,Q65_sat,Q65_imp,Q66_sat,Q66_imp,Q67_sat,Q67_imp
child_881,0,17,U16,midfielder,high,bad,average,none,low,excited,42,19,8,9,5,6,3,4,4,8,9,10,5,5,7,8,9,9,8,9,2,9,2,8,2,7,3,8,2,8,3,9,3,6,2,7,3,8,2,7,1,10,1,10,6,7,5,7,5,6,6,7,7,8,3,5,5,6,5,6,6,7,8,9,8,9,7,8,7,8,8,9,6,7,5,6,7,8,7,8,10,10,9,9,9,9,8,8,9,9,8,8,5,4,6,5,3,4,3,4,2,3,2,3,3,4,3,4,4,5,4,5,2,3,2,3,3,4,2,3,2,3,4,5,6,6,3,4,3,5,3,4,4,5,4,5
child_882,0,16,U17,forward,medium,good,average,frequent,high,frustrated,59,10,5,7,6,9,5,8,4,9,6,8,5,8,7,9,3,8,2,7,7,9,6,9,6,8,7,9,5,8,5,8,7,9,8,9,5,8,6,8,4,9,4,9,4,8,5,8,4,7,5,8,6,8,6,8,5,8,4,7,3,7,6,8,7,9,8,9,6,8,5,8,7,9,5,8,5,7,5,6,2,8,3,7,3,8,4,7,5,8,5,8,5,6,6,8,5,7,5,7,4,7,5,8,6,6,7,8,6,5,6,5,5,5,4,6,5,7,5,6,4,5,5,6,6,8,5,6,4,7,5,8,6,8,7,9
child_883,0,18,U17,defender,high,good,average,none,low,frustrated,72,30,4,6,7,9,5,5,6,7,8,10,5,6,7,8,3,9,2,7,7,8,6,7,5,6,6,7,7,9,5,6,7,8,6,9,5,7,6,8,4,9,5,9,6,7,5,6,4,5,5,7,6,8,5,6,4,6,3,5,2,6,5,8,6,8,7,9,6,8,5,7,5,6,6,7,5,7,4,6,2,10,3,9,3,8,4,7,5,7,5,6,5,4,4,5,5,6,6,6,4,5,3,4,4,5,5,6,6,5,5,5,5,4,3,3,4,5,3,4,2,2,5,5,6,7,4,4,4,5,5,6,5,7,5,6
child_884,0,17,U15,goalkeeper,medium,neutral,average,none,high,excited,43,57,8,9,9,10,7,8,7,7,6,8,9,10,8,8,9,9,8,8,7,8,7,8,6,7,7,8,6,8,7,8,7,8,8,8,7,7,7,7,8,9,8,9,8,9,8,8,9,9,8,8,9,9,9,9,8,8,9,9,9,9,8,9,7,8,8,9,7,8,8,9,7,8,7,7,6,7,6,7,9,9,8,8,8,8,7,7,8,9,8,8,6,6,8,8,8,8,8,8,7,7,7,7,6,6,7,7,6,6,6,6,6,5,5,4,8,8,7,7,5,5,6,6,8,8,5,5,7,7,8,9,8,8,8,8
child_885,0,17,U18,mixed,high,good,average,none,low,excited,23,65,8,9,9,10,8,9,7,8,7,8,9,10,8,9,9,10,8,9,8,8,8,8,9,9,8,8,8,9,9,8,8,8,9,9,8,8,8,8,9,9,9,9,7,8,7,8,6,7,8,9,9,10,9,9,8,9,9,9,9,10,7,8,8,9,9,9,8,9,7,8,8,9,7,8,7,8,6,7,9,10,8,9,9,10,7,8,8,9,8,9,7,8,6,7,8,9,9,10,7,8,8,9,7,7,8,8,6,6,6,6,5,5,6,6,8,9,7,7,5,5,6,6,9,10,5,5,7,8,9,10,8,8,9,10
child_886,0,15,U17,forward,low,neutral,average,mild,medium,frustrated,76,33,5,6,7,8,4,5,8,9,6,9,5,5,9,10,3,8,2,7,5,8,6,7,4,8,5,8,5,9,4,8,7,9,5,8,4,7,5,6,4,9,3,10,5,8,6,7,5,6,6,9,7,9,3,6,4,8,3,7,2,6,6,9,7,10,9,10,7,8,8,9,6,8,5,8,4,7,4,6,2,9,3,8,3,8,5,7,6,8,5,9,6,5,5,6,4,5,5,6,3,5,2,4,3,3,4,5,5,4,5,3,3,2,2,3,4,4,3,3,2,2,5,5,7,8,4,4,3,5,6,7,5,6,6,7
child_887,0,18,U16,defender,medium,good,isolated,mild,medium,happy,49,53,9,10,8,9,7,8,7,8,6,7,9,10,5,6,6,8,5,6,8,9,7,8,7,8,7,8,8,9,8,9,8,9,9,9,7,8,7,8,9,10,9,10,5,7,6,7,6,7,5,6,6,7,9,10,6,7,7,8,8,9,7,8,6,8,5,6,7,8,7,8,5,6,6,7,6,7,5,6,6,7,5,6,5,6,6,7,6,7,6,7,5,6,8,9,9,10,9,10,8,9,9,10,7,8,8,9,6,7,6,7,5,6,6,7,8,9,7,8,5,6,6,7,9,10,5,6,8,9,9,10,9,10,9,10
child_888,0,18,U18,forward,medium,good,strong,mild,medium,frustrated,76,50,5,8,7,9,6,7,5,8,8,9,7,6,6,8,4,9,3,8,8,9,8,9,6,7,6,7,5,8,9,9,7,8,5,7,6,8,8,7,6,9,6,9,8,9,7,8,5,8,9,9,9,9,6,7,7,8,6,7,5,6,5,9,7,9,6,8,7,9,6,7,6,8,5,7,5,6,4,6,3,9,4,8,3,9,7,8,5,7,6,7,5,6,6,5,4,6,4,6,5,7,5,6,4,5,6,7,5,5,4,5,3,4,3,4,4,5,3,4,2,3,3,4,5,6,3,4,5,6,4,5,7,6,6,7
child_889,0,16,U16,forward,medium,neutral,isolated,frequent,high,excited,34,20,8,9,6,7,5,6,4,7,7,8,4,5,9,10,9,9,8,7,6,6,6,7,5,7,5,7,6,8,5,6,6,6,7,8,6,7,5,6,4,8,7,8,4,6,5,7,5,6,4,6,5,7,6,6,5,7,6,7,5,6,7,8,8,9,9,10,7,8,6,7,8,9,5,7,6,7,5,6,9,10,6,7,8,9,5,6,7,8,6,7,4,5,6,7,4,5,4,5,5,6,5,6,5,5,6,7,5,6,5,5,4,5,5,6,4,5,5,6,3,4,5,6,7,8,6,7,5,6,6,7,5,6,5,6
child_890,0,17,U18,goalkeeper,low,good,average,none,high,excited,39,70,8,7,7,6,6,5,8,8,9,9,7,6,5,4,9,10,9,9,9,9,8,8,8,8,8,9,8,9,9,9,8,8,9,9,8,8,8,7,9,10,9,10,7,7,6,6,6,5,7,6,8,8,6,5,7,6,8,7,8,8,9,9,8,8,5,4,8,8,9,9,7,7,8,8,7,6,6,5,9,10,8,9,9,10,8,7,8,8,8,7,5,4,9,8,6,5,7,6,6,5,5,4,7,6,8,7,7,6,6,5,5,4,4,3,5,4,5,4,3,3,6,5,7,6,4,3,5,4,8,7,8,8,8,8
child_891,0,16,U17,mixed,low,good,strong,frequent,low,excited,29,53,9,8,8,7,7,6,6,7,7,8,9,9,8,8,9,9,8,8,9,9,8,8,8,7,7,8,8,8,9,9,8,8,9,9,7,7,8,8,9,9,9,9,8,9,7,7,8,7,9,9,9,9,9,8,8,8,9,9,9,9,8,8,7,8,8,8,8,8,8,8,7,8,8,7,7,7,7,7,9,9,8,8,9,9,7,7,9,9,8,8,6,6,8,7,8,6,8,6,7,6,8,7,7,6,9,7,6,5,6,5,5,4,5,5,8,7,6,6,5,4,6,5,9,8,5,4,7,6,9,9,9,9,9,9
child_892,0,16,U18,goalkeeper,low,good,strong,frequent,medium,excited,34,58,8,9,9,10,7,8,7,8,8,7,9,9,8,8,9,8,7,6,8,8,8,9,7,8,8,8,8,9,9,8,8,7,9,9,8,8,8,7,9,9,9,9,9,9,8,7,9,8,9,9,9,9,8,7,8,8,8,8,9,8,8,8,8,9,9,8,8,8,9,8,8,7,7,7,8,7,7,6,9,9,8,7,8,8,8,7,9,9,8,8,7,6,8,7,8,8,8,8,7,6,8,7,7,5,8,6,6,5,6,5,7,6,6,5,7,6,7,6,5,4,6,5,8,8,5,4,7,6,8,8,8,7,8,8
child_893,0,17,U18,mixed,medium,good,average,none,medium,frustrated,89,24,4,5,5,6,4,5,6,8,5,9,4,4,7,9,3,8,3,8,8,9,7,8,6,7,7,8,7,9,6,6,7,7,8,8,7,8,6,6,7,8,9,9,6,7,5,6,5,6,5,6,6,7,4,5,6,7,5,6,4,6,5,8,6,9,7,9,6,8,6,8,7,9,5,6,4,5,4,5,3,8,3,7,3,7,5,6,6,7,5,6,4,5,5,6,3,5,3,5,4,5,2,4,3,4,5,6,4,4,4,4,3,3,2,3,4,5,4,5,3,3,4,4,5,6,4,4,5,5,4,5,4,5,5,6
child_894,0,15,U16,forward,high,bad,average,none,low,excited,42,52,8,9,7,8,6,7,9,10,9,10,8,9,7,8,10,10,9,9,3,8,2,9,2,9,2,9,3,9,3,9,4,7,4,8,4,8,3,7,2,10,2,10,6,8,6,7,6,7,7,8,8,9,7,8,5,7,8,9,8,9,8,8,8,9,7,9,8,9,9,10,7,8,6,7,7,7,6,6,10,10,9,8,10,10,9,8,8,9,9,8,5,4,6,7,8,8,8,8,5,6,5,5,5,5,4,6,5,5,5,5,4,3,4,4,6,7,5,5,4,4,6,5,7,6,5,5,6,6,7,7,7,8,7,8
child_895,0,17,U16,mixed,medium,neutral,average,none,medium,excited,33,43,8,9,9,10,7,8,6,7,8,8,7,7,8,9,9,8,7,6,6,6,5,7,6,8,6,7,5,8,6,5,5,6,5,7,7,8,4,5,5,6,6,6,7,7,6,6,6,7,7,8,8,8,5,6,7,7,7,7,8,7,6,7,7,9,8,9,7,8,7,7,7,6,5,6,6,6,5,5,9,9,7,6,8,7,5,6,8,8,6,7,6,5,6,7,7,6,7,7,5,6,5,5,4,5,6,6,4,5,4,5,3,4,3,4,5,5,5,5,4,4,5,5,8,7,5,4,5,5,7,6,6,5,6,5
child_896,0,17,U17,mixed,low,good,strong,none,low,excited,39,75,8,7,9,8,7,6,9,8,8,9,9,8,10,9,9,10,9,9,8,9,8,9,9,8,8,8,8,9,9,8,8,8,8,8,9,9,8,8,9,9,9,9,9,9,8,8,8,7,9,9,9,9,10,8,9,8,9,8,10,9,8,8,9,9,10,9,9,9,9,9,8,9,8,8,7,7,7,7,9,10,8,8,9,9,8,8,9,8,9,8,7,6,8,7,8,7,9,7,7,6,8,7,6,5,8,7,6,5,6,5,5,4,6,5,7,6,7,6,5,4,7,6,8,7,6,5,7,6,9,8,8,8,9,8
child_897,0,16,U16,defender,low,neutral,isolated,none,low,excited,21,34,9,8,7,7,6,7,9,9,8,8,8,8,7,9,9,9,8,8,6,7,6,7,5,6,5,7,6,8,5,6,6,7,7,8,6,7,5,6,5,7,6,8,5,6,5,6,4,6,4,6,6,7,7,8,5,7,6,7,7,8,8,8,7,8,9,9,8,9,8,8,7,8,7,8,6,7,5,6,9,9,8,8,9,9,7,7,7,8,8,8,5,5,6,7,9,8,9,8,6,7,8,7,5,5,6,7,6,5,5,5,6,5,6,6,8,8,7,7,5,6,6,5,7,7,5,5,7,6,8,8,7,7,7,7
child_898,0,15,U16,defender,medium,neutral,average,none,low,excited,29,65,9,10,10,10,8,9,10,9,7,8,9,10,8,9,10,9,9,8,7,8,7,8,6,8,7,8,6,9,8,9,7,9,9,9,8,8,6,7,8,8,9,9,8,9,7,8,9,8,9,9,10,10,10,10,9,9,10,10,10,10,8,9,7,8,8,9,8,9,9,10,8,9,8,9,7,8,6,7,10,10,8,8,9,9,7,8,8,9,9,10,7,6,8,7,9,9,10,9,6,7,8,8,7,6,7,7,6,6,5,5,4,4,5,5,8,8,7,7,6,5,7,6,9,8,5,5,8,8,10,10,9,9,9,9
child_899,0,16,U17,mixed,high,neutral,strong,mild,high,excited,19,80,8,9,9,10,7,8,8,9,9,8,9,10,8,8,9,9,9,9,7,8,7,9,8,8,8,9,8,9,7,8,8,9,7,8,8,8,8,7,9,9,9,9,9,9,8,8,8,8,9,9,9,9,9,10,8,8,9,9,9,9,8,9,9,10,8,8,9,9,9,10,9,9,8,8,8,8,7,7,9,10,8,9,9,10,8,8,9,9,9,9,7,6,9,8,8,8,9,9,8,7,8,8,7,6,8,7,7,6,7,5,6,4,5,4,7,7,6,5,5,3,6,5,8,7,5,4,6,5,9,9,8,8,9,9
child_900,0,18,U17,forward,high,good,average,none,low,excited,29,62,8,7,9,9,7,6,8,8,9,10,7,5,8,8,9,9,8,8,8,9,8,9,9,8,9,8,8,9,7,7,8,9,9,8,8,9,8,8,9,9,9,9,7,8,7,6,7,7,8,8,8,9,7,6,8,7,8,8,8,8,9,9,9,10,8,8,9,9,8,8,8,8,7,7,7,8,7,8,9,9,8,7,9,9,7,6,8,8,8,9,6,5,5,5,6,5,6,5,5,6,5,6,5,5,6,6,5,5,5,5,4,4,4,4,5,5,5,5,4,4,6,6,7,8,5,5,6,6,7,6,8,7,8,7
child_901,0,15,U18,defender,low,neutral,strong,mild,low,neutral,51,18,7,8,6,7,4,5,6,7,5,8,5,4,6,7,5,9,4,8,6,7,6,6,5,6,5,7,5,8,6,7,7,6,6,7,5,5,5,5,5,8,6,7,8,9,7,8,6,5,8,9,7,8,5,4,6,7,5,6,4,6,6,7,5,8,5,7,6,7,5,6,5,8,6,7,5,6,5,5,4,8,5,7,5,7,5,5,4,6,5,6,4,5,3,6,4,3,4,3,3,4,2,3,5,5,5,6,5,5,4,4,3,2,2,2,3,3,2,3,2,2,3,3,4,4,3,3,2,2,2,3,4,5,4,5
child_902,0,18,U18,midfielder,medium,neutral,average,none,low,excited,38,33,8,9,7,7,6,5,7,8,9,10,6,6,8,8,9,9,9,9,7,8,7,8,6,7,7,8,6,8,7,8,6,7,7,9,7,8,6,7,6,8,7,8,7,8,6,7,6,6,7,8,8,9,6,6,7,7,8,8,8,9,8,9,7,8,8,8,8,9,7,8,8,8,6,7,6,7,5,6,9,9,8,8,9,9,8,8,9,9,8,8,6,6,5,5,5,5,6,5,5,5,4,4,5,5,6,6,5,5,5,5,4,4,3,3,5,5,4,4,3,3,5,5,6,6,4,4,5,5,6,6,5,5,5,5
child_903,0,16,U18,mixed,medium,neutral,strong,none,low,frustrated,77,28,5,6,8,8,7,6,5,7,6,9,8,7,9,10,3,8,2,7,6,8,5,7,5,8,5,8,4,9,6,8,5,7,5,7,4,8,5,6,4,8,4,8,9,9,8,8,6,7,8,9,8,8,7,8,8,8,7,7,6,7,5,8,6,9,8,10,7,9,5,8,9,9,5,7,5,6,4,5,2,9,3,7,3,8,5,6,5,7,5,6,5,5,3,6,8,6,7,7,5,6,6,7,6,5,5,6,5,5,5,5,4,4,6,6,7,8,7,6,4,5,4,5,8,7,5,4,7,6,7,8,5,6,6,7
child_904,0,17,U17,defender,low,good,average,mild,medium,frustrated,67,42,5,7,6,9,5,6,6,8,7,9,5,8,4,6,3,8,3,7,8,9,7,9,6,8,7,8,6,9,6,9,8,9,5,8,6,8,7,7,5,9,8,9,6,7,5,7,4,6,5,8,5,8,7,8,4,7,4,7,3,6,6,9,7,9,5,6,7,9,6,8,5,7,6,7,6,8,4,7,3,8,4,8,4,7,6,8,5,7,5,8,3,6,5,6,6,7,6,7,5,7,5,8,5,6,6,8,4,6,4,6,3,5,4,5,5,6,4,5,3,5,6,7,7,8,3,4,5,6,7,8,7,7,6,7
child_905,0,15,U16,forward,low,good,average,none,high,frustrated,76,49,6,7,6,6,5,5,5,7,7,9,5,6,6,8,3,9,3,8,8,9,7,8,8,7,7,8,7,9,8,9,7,6,6,8,6,7,7,6,8,9,8,9,6,8,5,7,4,8,6,7,7,8,5,5,6,8,5,7,4,6,6,8,5,7,6,8,5,7,6,8,5,6,5,5,4,6,4,5,3,9,4,7,3,8,5,6,5,6,4,7,4,5,6,5,5,5,5,6,4,5,4,5,5,4,7,6,5,4,5,4,4,4,3,4,5,5,4,3,3,3,5,4,6,5,5,4,4,5,5,5,6,5,6,5
child_906,0,15,U15,midfielder,low,good,average,none,high,frustrated,72,25,5,8,7,9,6,7,4,6,6,9,5,6,6,8,3,8,2,7,8,9,8,8,7,8,6,9,5,9,7,8,7,8,4,9,5,7,6,7,5,9,4,9,5,8,6,7,4,8,5,8,6,9,5,7,4,8,3,7,2,6,4,8,6,9,6,8,5,8,4,7,5,6,6,7,4,6,3,5,2,9,3,8,2,8,5,7,5,8,4,7,5,6,6,5,6,6,5,6,4,5,3,4,5,3,6,4,5,3,5,3,4,2,3,3,6,5,4,4,3,2,5,5,7,6,4,3,3,4,4,5,5,6,5,5
child_907,0,17,U18,forward,high,good,strong,frequent,low,excited,42,82,9,8,6,7,5,6,10,10,9,9,8,7,10,10,10,10,9,9,8,8,8,8,9,9,9,9,8,8,9,9,8,8,7,8,9,9,8,8,8,8,9,9,8,8,6,7,6,7,9,9,9,9,7,6,8,8,8,8,9,9,9,9,9,9,10,10,9,9,9,9,10,10,8,8,8,8,7,7,10,10,9,9,10,10,8,8,9,9,9,9,7,6,6,5,6,6,6,6,7,7,5,5,5,5,7,7,6,6,6,6,5,5,4,4,7,7,5,5,4,4,5,5,8,8,5,5,7,6,6,6,7,7,6,6
child_908,0,17,U16,defender,medium,good,strong,none,medium,excited,29,58,8,9,9,10,7,8,7,8,8,9,9,9,8,8,9,9,9,8,8,9,8,9,8,8,8,9,9,9,9,9,8,8,8,9,8,8,8,7,8,8,9,8,9,9,8,8,8,8,9,9,9,9,8,7,9,8,9,9,9,9,8,9,8,9,8,8,8,9,9,9,8,8,8,8,7,7,7,7,9,9,8,8,9,9,8,8,9,8,8,8,7,6,8,7,8,7,8,7,7,6,7,6,7,5,8,8,7,6,6,5,6,4,5,5,7,7,6,5,5,4,7,6,8,8,5,4,6,5,9,8,9,9,9,9
child_909,0,18,U18,goalkeeper,low,neutral,strong,mild,medium,excited,46,79,8,9,9,10,7,8,9,9,8,8,9,10,7,8,9,9,8,8,6,6,7,7,7,8,7,8,6,7,6,7,7,8,5,6,7,7,6,6,5,6,5,6,8,9,7,8,8,9,9,10,9,9,8,9,8,8,9,9,9,9,7,8,7,8,7,8,8,8,9,9,8,9,7,8,6,7,6,7,9,10,8,8,9,10,7,8,8,9,8,8,6,7,7,8,9,10,9,10,7,8,8,9,6,6,7,7,5,5,5,5,6,6,7,8,8,9,7,7,5,5,6,6,8,9,5,5,7,8,9,10,7,8,8,9
child_910,0,16,U17,midfielder,medium,bad,isolated,none,medium,excited,20,0,8,9,7,8,6,7,5,6,7,8,7,8,5,6,9,10,8,9,2,10,2,10,2,10,3,9,2,10,3,10,3,8,4,9,2,9,3,8,1,10,1,10,3,9,4,8,4,8,3,9,6,8,6,7,4,8,5,7,6,8,5,9,6,8,5,7,6,8,7,9,6,7,5,8,5,7,5,6,9,10,8,9,8,9,7,8,6,7,7,8,6,5,5,7,6,8,6,7,5,8,5,7,4,6,5,7,5,6,4,5,4,5,3,4,6,8,5,6,3,5,4,6,7,8,3,4,4,6,7,8,5,6,6,7
child_911,0,17,U18,mixed,medium,bad,strong,none,low,excited,42,26,7,8,7,8,6,6,7,9,8,10,6,5,9,10,9,9,8,9,2,10,2,9,2,8,2,8,2,9,2,10,4,8,3,9,2,8,2,7,2,10,2,10,9,10,8,9,8,7,9,9,9,10,5,6,8,8,9,8,9,8,6,7,5,8,9,10,5,6,7,8,8,9,7,8,5,7,5,7,9,10,8,9,9,9,6,7,7,8,8,8,6,5,5,6,6,5,6,5,5,6,5,5,5,4,5,6,6,5,5,4,4,3,4,3,6,5,5,4,4,4,5,4,8,8,5,4,5,5,6,7,6,6,6,6
child_912,0,18,U18,mixed,low,good,average,none,medium,excited,10,72,9,9,10,10,7,8,8,9,8,9,8,8,7,8,9,10,9,9,9,9,8,8,8,8,8,8,9,9,8,9,8,9,9,9,8,8,8,8,9,9,9,9,7,8,8,8,8,8,8,9,9,9,7,7,8,8,9,9,9,9,9,10,8,9,7,8,8,9,8,9,8,8,7,8,7,8,7,8,9,10,9,9,9,10,8,8,8,8,9,9,7,7,8,8,6,6,7,7,6,6,5,5,5,5,7,8,6,6,6,6,4,4,5,5,8,8,6,7,4,4,5,5,7,8,5,5,6,6,7,7,8,8,8,8
child_913,0,18,U17,mixed,medium,good,average,mild,medium,excited,42,55,8,8,9,9,8,7,7,8,8,9,9,9,8,8,9,10,9,10,8,9,8,8,9,9,8,8,8,9,9,8,8,7,8,8,8,9,9,7,9,8,9,8,7,8,6,7,7,8,7,8,8,8,9,9,8,8,9,9,9,9,7,8,8,9,8,8,8,8,7,8,8,9,7,8,7,7,6,6,9,10,8,9,9,9,8,8,9,9,8,8,6,5,7,6,9,9,8,8,7,7,8,8,7,6,8,8,6,5,6,5,5,4,5,4,9,8,6,5,5,4,6,5,9,9,5,4,6,5,9,9,8,8,9,9
child_914,0,18,U16,forward,high,good,strong,mild,medium,excited,33,96,9,8,10,9,7,6,10,10,8,9,8,6,9,8,10,10,9,9,9,9,8,8,9,9,8,8,9,9,8,8,10,10,9,9,9,8,8,7,9,9,10,10,9,9,8,7,8,7,10,9,9,8,7,6,8,7,9,8,10,9,9,9,10,10,9,8,9,8,10,9,8,7,9,9,8,7,8,7,10,10,9,9,10,10,8,8,9,9,8,7,6,5,7,6,8,7,9,8,6,5,7,6,6,5,7,6,7,6,6,5,5,4,4,3,6,5,5,4,4,3,6,5,8,7,4,3,5,4,8,7,9,8,9,8
child_915,0,17,U17,mixed,low,good,isolated,none,medium,excited,53,40,8,8,9,9,6,7,5,6,7,8,4,5,7,8,9,10,8,9,9,9,8,8,7,8,8,9,7,9,8,8,9,10,9,9,8,8,9,8,9,9,10,10,5,6,5,6,5,6,5,6,6,7,4,5,5,6,5,6,5,6,8,9,9,10,7,8,9,9,8,9,8,9,7,8,6,7,5,6,9,10,8,9,8,9,7,8,8,9,7,8,6,7,5,6,5,6,6,7,4,5,4,5,5,6,6,7,5,6,5,6,4,5,4,5,3,4,3,4,3,4,4,5,7,8,3,4,5,6,6,7,5,6,5,6
child_916,0,15,U16,forward,medium,neutral,average,none,low,excited,34,29,7,6,5,4,4,3,7,8,8,9,5,3,8,7,9,10,8,9,6,7,5,6,5,6,7,8,6,8,5,7,7,9,6,8,7,8,6,7,5,9,5,9,6,7,7,8,5,6,7,8,8,9,4,3,6,7,7,8,7,8,9,10,8,9,7,8,8,9,8,7,6,5,5,4,7,8,6,7,9,10,7,8,8,9,5,7,8,9,9,10,5,4,6,5,4,3,4,3,3,2,3,2,5,4,5,6,5,4,4,3,3,2,3,2,4,5,3,2,2,1,3,2,6,7,3,2,4,3,4,5,5,4,5,4
child_917,0,15,U15,defender,medium,good,average,mild,high,excited,53,64,8,9,9,9,6,5,7,8,8,9,6,5,5,4,9,9,8,8,8,9,9,8,7,8,8,8,7,8,6,7,9,9,8,8,7,8,9,7,9,9,9,9,6,6,5,5,5,6,7,7,8,7,6,5,7,6,7,7,8,7,8,9,7,8,5,4,6,6,8,9,6,7,7,7,6,6,6,6,9,9,8,8,8,8,7,7,9,8,8,7,6,5,7,6,5,4,5,4,4,3,4,3,5,4,6,5,5,4,5,4,4,3,3,2,5,5,4,3,3,2,6,5,7,6,5,4,5,4,7,6,8,7,7,6
child_918,0,18,U15,midfielder,high,neutral,average,none,low,excited,38,51,8,9,9,10,7,8,6,7,9,10,5,6,8,9,9,10,8,9,6,7,6,7,7,8,6,7,6,8,6,7,7,8,7,8,6,7,5,6,6,7,7,8,7,8,7,8,7,8,7,8,8,9,6,7,6,7,6,7,7,8,8,9,8,9,7,8,8,9,8,9,7,8,7,8,6,7,6,7,9,10,8,9,9,10,7,8,8,9,8,9,5,6,5,6,6,7,7,8,5,6,4,5,5,6,6,7,6,7,5,6,5,6,4,5,6,7,4,5,5,6,6,7,7,8,4,5,5,6,6,7,5,6,5,6
child_919,0,15,U18,defender,medium,neutral,isolated,none,medium,frustrated,73,0,4,5,6,9,5,7,5,6,8,9,3,8,8,9,3,8,2,7,5,7,5,6,5,7,6,8,5,9,4,8,6,7,4,8,5,7,5,6,3,8,3,9,4,8,3,7,2,8,4,8,5,9,3,8,4,7,3,7,2,8,5,7,6,8,7,9,5,7,6,8,7,9,6,7,5,6,4,5,2,9,2,8,3,8,5,7,5,7,4,8,4,5,3,6,4,7,4,7,3,6,3,5,4,6,5,7,5,6,5,5,4,4,3,5,5,6,4,4,3,5,4,5,5,8,4,6,3,6,4,8,5,7,5,7
child_920,0,15,U16,mixed,medium,good,average,none,medium,frustrated,64,17,5,6,6,8,4,5,7,7,8,9,4,5,6,7,3,8,3,7,7,8,6,8,5,7,7,8,6,9,7,9,8,9,7,9,5,7,6,8,4,10,4,9,6,7,5,6,5,6,6,7,7,8,4,5,5,6,3,6,3,6,6,7,8,9,6,8,6,7,7,8,5,7,5,7,7,8,6,7,3,9,4,8,3,8,5,7,5,7,6,8,4,5,4,6,3,4,3,4,2,3,2,3,3,4,5,6,5,6,4,5,3,4,2,3,3,4,3,5,2,3,3,4,5,6,3,4,2,3,2,3,4,5,4,5
child_921,0,17,U18,forward,low,good,average,mild,high,excited,44,85,9,8,10,9,8,8,7,7,8,9,10,9,9,8,10,10,9,9,9,8,9,8,8,8,8,8,8,9,9,9,8,7,9,7,8,8,8,7,9,8,9,8,8,7,7,8,8,7,8,8,9,9,9,8,8,8,9,8,10,9,8,8,8,9,9,8,8,8,8,8,8,9,8,8,7,7,6,6,10,10,9,9,9,10,8,8,8,8,9,9,7,6,9,8,10,9,10,9,8,7,9,8,8,7,9,8,8,6,8,6,7,5,6,5,9,8,8,7,6,4,8,7,10,9,7,5,8,8,10,9,9,8,9,8
child_922,0,17,U18,defender,medium,bad,average,none,medium,excited,45,34,8,9,7,8,6,7,7,8,8,9,9,9,8,9,9,10,8,9,3,10,3,10,4,9,4,9,4,10,3,10,5,8,5,9,5,9,4,8,2,10,2,10,7,9,6,8,6,8,7,9,8,9,8,8,6,7,8,8,8,9,8,9,7,9,7,9,8,9,7,8,7,8,7,8,6,7,5,6,9,10,8,9,8,9,7,8,8,9,8,8,6,7,7,8,7,8,8,8,6,7,6,7,6,6,7,7,6,6,6,6,5,5,5,5,8,8,6,6,5,5,6,7,8,9,5,5,6,6,9,9,7,8,7,8
